session_id,user_id,user_name,department,timestamp,hour_of_day,event_type,source_ip,city,country,latitude,longitude,device_id,is_known_device,role_requested,role_rank,mfa_failed,mfa_success,password_reset,anomaly_type,risk_label
21b0357c,admin45,Admin User 45,IT Operations,2025-01-06T22:06:00,22,login,103.5.33.122,Tokyo,Japan,35.6762,139.6503,e06568b1,False,admin,3,4,0,0,mfa_brute_force,HIGH
39fcfdc4,admin45,Admin User 45,IT Operations,2025-01-06T22:08:00,22,login,103.5.172.30,Tokyo,Japan,35.6762,139.6503,a15a62bb,False,admin,3,5,0,0,mfa_brute_force,HIGH
a2814678,suzuki_t,Suzuki Takeshi,Engineering,2025-01-07T08:09:00,8,login,103.5.22.64,Tokyo,Japan,35.6762,139.6503,42d8fe54,True,editor,1,0,1,0,none,LOW
ba23ccae,kim_j,Kim Junho,Sales,2025-01-07T08:36:00,8,login,103.5.123.113,Tokyo,Japan,35.6762,139.6503,44edebe2,True,editor,1,0,1,0,none,LOW
7eb20d66,yamada_r,Yamada Riko,HR,2025-01-07T09:25:00,9,login,103.5.148.162,Tokyo,Japan,35.6762,139.6503,22081100,True,viewer,0,0,1,0,none,LOW
672208fb,suzuki_t,Suzuki Takeshi,Engineering,2025-01-07T09:35:00,9,login,103.5.199.134,Tokyo,Japan,35.6762,139.6503,9328b483,True,viewer,0,0,1,0,none,LOW
83b59e9a,yamada_r,Yamada Riko,HR,2025-01-07T10:03:00,10,login,103.5.30.211,Tokyo,Japan,35.6762,139.6503,22081100,True,editor,1,0,1,0,none,LOW
b44169c2,admin45,Admin User 45,IT Operations,2025-01-07T10:12:00,10,login,103.5.71.186,Tokyo,Japan,35.6762,139.6503,71edf8be,True,editor,1,0,1,0,none,LOW
7b724b92,sato_m,Sato Miyuki,Finance,2025-01-07T11:07:00,11,login,126.1.31.191,Osaka,Japan,34.6937,135.5023,07614c6e,True,editor,1,0,1,0,none,LOW
036b6018,park_s,Park Soyeon,Marketing,2025-01-07T11:11:00,11,login,103.5.1.105,Tokyo,Japan,35.6762,139.6503,bb3b46ec,True,viewer,0,0,1,0,none,LOW
af4f580c,chen_w,Chen Wei,Engineering,2025-01-07T11:40:00,11,login,103.5.170.21,Tokyo,Japan,35.6762,139.6503,e60fd493,True,editor,1,0,1,0,none,LOW
29f27f3f,nakamura_a,Nakamura Aoi,DevOps,2025-01-07T11:41:00,11,login,103.5.212.37,Tokyo,Japan,35.6762,139.6503,16b13f0b,True,editor,1,0,1,0,none,LOW
d1295076,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-07T12:14:00,12,login,103.5.79.170,Tokyo,Japan,35.6762,139.6503,2bbe1681,True,viewer,0,0,1,0,none,LOW
fbcd854a,admin45,Admin User 45,IT Operations,2025-01-07T12:14:00,12,login,103.5.78.4,Tokyo,Japan,35.6762,139.6503,cf938fba,True,viewer,0,0,1,0,none,LOW
58156be6,chen_w,Chen Wei,Engineering,2025-01-07T12:36:00,12,login,103.5.243.196,Tokyo,Japan,35.6762,139.6503,e60fd493,True,viewer,0,0,1,0,none,LOW
9771862b,ito_k,Ito Kenji,Finance,2025-01-07T12:44:00,12,login,119.2.176.60,Nagoya,Japan,35.1815,136.9066,00aec655,True,viewer,0,0,1,0,none,LOW
c476737c,sato_m,Sato Miyuki,Finance,2025-01-07T13:22:00,13,login,126.1.79.65,Osaka,Japan,34.6937,135.5023,a9e93c52,True,editor,1,0,1,0,none,LOW
ed52494b,sato_m,Sato Miyuki,Finance,2025-01-07T13:30:00,13,login,126.1.191.141,Osaka,Japan,34.6937,135.5023,a9e93c52,True,editor,1,0,1,0,none,LOW
dc4ca67a,suzuki_t,Suzuki Takeshi,Engineering,2025-01-07T14:28:00,14,login,103.5.221.151,Tokyo,Japan,35.6762,139.6503,9328b483,True,editor,1,0,1,0,none,LOW
2bab9bd9,kim_j,Kim Junho,Sales,2025-01-07T16:08:00,16,login,103.5.250.14,Tokyo,Japan,35.6762,139.6503,44edebe2,True,viewer,0,0,1,0,none,LOW
665b340e,kim_j,Kim Junho,Sales,2025-01-07T16:18:00,16,login,103.5.27.224,Tokyo,Japan,35.6762,139.6503,f2449edb,True,editor,1,0,1,0,none,LOW
21120d6e,ito_k,Ito Kenji,Finance,2025-01-07T17:30:00,17,login,119.2.60.74,Nagoya,Japan,35.1815,136.9066,00aec655,True,viewer,0,0,1,0,none,LOW
a3017bc9,admin45,Admin User 45,IT Operations,2025-01-07T17:48:00,17,login,103.5.214.50,Tokyo,Japan,35.6762,139.6503,cf938fba,True,viewer,0,0,1,0,none,LOW
048cb70c,nakamura_a,Nakamura Aoi,DevOps,2025-01-07T18:37:00,18,login,103.5.30.140,Tokyo,Japan,35.6762,139.6503,16b13f0b,True,editor,1,0,1,0,none,LOW
f40b6248,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-08T08:10:00,8,login,103.5.113.32,Tokyo,Japan,35.6762,139.6503,2bbe1681,True,editor,1,0,1,0,none,LOW
60c9efc6,park_s,Park Soyeon,Marketing,2025-01-08T09:29:00,9,login,103.5.128.239,Tokyo,Japan,35.6762,139.6503,bb3b46ec,True,viewer,0,0,1,0,none,LOW
6d679a06,admin45,Admin User 45,IT Operations,2025-01-08T10:30:00,10,login,103.5.47.150,Tokyo,Japan,35.6762,139.6503,cf938fba,True,editor,1,0,1,0,none,LOW
60da4555,chen_w,Chen Wei,Engineering,2025-01-08T11:17:00,11,login,103.5.113.226,Tokyo,Japan,35.6762,139.6503,e60fd493,True,editor,1,0,1,0,none,LOW
b396cc0c,ito_k,Ito Kenji,Finance,2025-01-08T12:32:00,12,login,119.2.214.124,Nagoya,Japan,35.1815,136.9066,00aec655,True,editor,1,0,1,0,none,LOW
c08973ed,park_s,Park Soyeon,Marketing,2025-01-08T12:35:00,12,login,103.5.24.58,Tokyo,Japan,35.6762,139.6503,bb3b46ec,True,editor,1,0,1,0,none,LOW
fdadb058,sato_m,Sato Miyuki,Finance,2025-01-08T12:44:00,12,login,126.1.129.139,Osaka,Japan,34.6937,135.5023,a9e93c52,True,editor,1,0,1,0,none,LOW
dcda67f1,nakamura_a,Nakamura Aoi,DevOps,2025-01-08T12:53:00,12,login,103.5.115.138,Tokyo,Japan,35.6762,139.6503,af76cb5a,True,viewer,0,0,1,0,none,LOW
a090b8b2,suzuki_t,Suzuki Takeshi,Engineering,2025-01-08T13:07:00,13,login,103.5.169.223,Tokyo,Japan,35.6762,139.6503,9328b483,True,viewer,0,0,1,0,none,LOW
e2088946,admin45,Admin User 45,IT Operations,2025-01-08T13:38:00,13,login,103.5.24.59,Tokyo,Japan,35.6762,139.6503,cf938fba,True,viewer,0,0,1,0,none,LOW
b8ec224d,nakamura_a,Nakamura Aoi,DevOps,2025-01-08T13:59:00,13,login,103.5.73.186,Tokyo,Japan,35.6762,139.6503,af76cb5a,True,viewer,0,0,1,0,none,LOW
7d1fe136,kim_j,Kim Junho,Sales,2025-01-08T14:21:00,14,login,103.5.220.42,Tokyo,Japan,35.6762,139.6503,44edebe2,True,viewer,0,0,1,0,none,LOW
15cd2124,yamada_r,Yamada Riko,HR,2025-01-08T14:44:00,14,login,103.5.170.242,Tokyo,Japan,35.6762,139.6503,22081100,True,editor,1,0,1,0,none,LOW
6d0ba4c5,yamada_r,Yamada Riko,HR,2025-01-08T14:52:00,14,login,103.5.23.81,Tokyo,Japan,35.6762,139.6503,1641d4b1,True,editor,1,0,1,0,none,LOW
ee88e225,park_s,Park Soyeon,Marketing,2025-01-08T15:07:00,15,login,103.5.182.41,Tokyo,Japan,35.6762,139.6503,bb3b46ec,True,viewer,0,0,1,0,none,LOW
db807f0b,ito_k,Ito Kenji,Finance,2025-01-08T15:15:00,15,login,119.2.99.49,Nagoya,Japan,35.1815,136.9066,00aec655,True,viewer,0,0,1,0,none,LOW
bed3191d,sato_m,Sato Miyuki,Finance,2025-01-08T15:28:00,15,login,126.1.228.111,Osaka,Japan,34.6937,135.5023,07614c6e,True,viewer,0,0,1,0,none,LOW
bdcd5df0,suzuki_t,Suzuki Takeshi,Engineering,2025-01-08T16:29:00,16,login,103.5.49.133,Tokyo,Japan,35.6762,139.6503,9328b483,True,viewer,0,0,1,0,none,LOW
61dbab0c,ito_k,Ito Kenji,Finance,2025-01-08T17:32:00,17,login,119.2.71.198,Nagoya,Japan,35.1815,136.9066,2dbb2a65,True,viewer,0,0,1,0,none,LOW
bb527cdf,chen_w,Chen Wei,Engineering,2025-01-08T17:48:00,17,login,103.5.195.14,Tokyo,Japan,35.6762,139.6503,1dc11660,True,editor,1,0,1,0,none,LOW
1d74c8f1,kim_j,Kim Junho,Sales,2025-01-08T18:52:00,18,login,103.5.121.90,Tokyo,Japan,35.6762,139.6503,44edebe2,True,viewer,0,0,1,0,none,LOW
709b7fbc,admin45,Admin User 45,IT Operations,2025-01-08T18:53:00,18,login,103.5.148.11,Tokyo,Japan,35.6762,139.6503,71edf8be,True,editor,1,0,1,0,none,LOW
ea7d50bd,sato_m,Sato Miyuki,Finance,2025-01-09T08:20:00,8,login,126.1.99.254,Osaka,Japan,34.6937,135.5023,a9e93c52,True,editor,1,0,1,0,none,LOW
c5bcf458,chen_w,Chen Wei,Engineering,2025-01-09T08:20:00,8,login,103.5.92.96,Tokyo,Japan,35.6762,139.6503,e60fd493,True,editor,1,0,1,0,none,LOW
e227fd97,chen_w,Chen Wei,Engineering,2025-01-09T09:28:00,9,login,103.5.232.8,Tokyo,Japan,35.6762,139.6503,e60fd493,True,editor,1,0,1,0,none,LOW
dbf29cfd,kim_j,Kim Junho,Sales,2025-01-09T09:33:00,9,login,103.5.185.37,Tokyo,Japan,35.6762,139.6503,44edebe2,True,viewer,0,0,1,0,none,LOW
3d64b77a,park_s,Park Soyeon,Marketing,2025-01-09T10:11:00,10,login,103.5.159.175,Tokyo,Japan,35.6762,139.6503,bb3b46ec,True,editor,1,0,1,0,none,LOW
0db42a24,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-09T11:44:00,11,login,103.5.60.220,Tokyo,Japan,35.6762,139.6503,4d915325,True,editor,1,0,1,0,none,LOW
286abdd7,suzuki_t,Suzuki Takeshi,Engineering,2025-01-09T12:14:00,12,login,103.5.251.26,Tokyo,Japan,35.6762,139.6503,42d8fe54,True,editor,1,0,1,0,none,LOW
6238e0a2,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-09T13:21:00,13,login,103.5.239.83,Tokyo,Japan,35.6762,139.6503,2bbe1681,True,editor,1,0,1,0,none,LOW
5650208b,yamada_r,Yamada Riko,HR,2025-01-09T13:39:00,13,login,103.5.219.85,Tokyo,Japan,35.6762,139.6503,22081100,True,viewer,0,0,1,0,none,LOW
23399562,chen_w,Chen Wei,Engineering,2025-01-09T14:09:00,14,login,103.5.145.175,Tokyo,Japan,35.6762,139.6503,e60fd493,True,editor,1,0,1,0,none,LOW
e15d2136,kim_j,Kim Junho,Sales,2025-01-09T14:55:00,14,login,103.5.121.201,Tokyo,Japan,35.6762,139.6503,f2449edb,True,viewer,0,0,1,0,none,LOW
250edbef,nakamura_a,Nakamura Aoi,DevOps,2025-01-09T15:16:00,15,login,103.5.231.74,Tokyo,Japan,35.6762,139.6503,16b13f0b,True,editor,1,0,1,0,none,LOW
d709a20b,ito_k,Ito Kenji,Finance,2025-01-09T15:58:00,15,login,119.2.119.164,Nagoya,Japan,35.1815,136.9066,2dbb2a65,True,viewer,0,0,1,0,none,LOW
3b7aefcd,suzuki_t,Suzuki Takeshi,Engineering,2025-01-09T16:02:00,16,login,103.5.162.176,Tokyo,Japan,35.6762,139.6503,42d8fe54,True,viewer,0,0,1,0,none,LOW
bbded20e,admin45,Admin User 45,IT Operations,2025-01-09T16:37:00,16,login,103.5.224.217,Tokyo,Japan,35.6762,139.6503,cf938fba,True,viewer,0,0,1,0,none,LOW
a4254192,nakamura_a,Nakamura Aoi,DevOps,2025-01-09T18:34:00,18,login,103.5.114.242,Tokyo,Japan,35.6762,139.6503,16b13f0b,True,viewer,0,0,1,0,none,LOW
f37fdeb7,sato_m,Sato Miyuki,Finance,2025-01-09T18:50:00,18,login,126.1.247.10,Osaka,Japan,34.6937,135.5023,07614c6e,True,editor,1,0,1,0,none,LOW
86475fd8,yamada_r,Yamada Riko,HR,2025-01-09T18:54:00,18,login,103.5.161.184,Tokyo,Japan,35.6762,139.6503,22081100,True,editor,1,0,1,0,none,LOW
3cf5e38d,ito_k,Ito Kenji,Finance,2025-01-10T08:02:00,8,login,119.2.30.25,Nagoya,Japan,35.1815,136.9066,00aec655,True,editor,1,0,1,0,none,LOW
16ed8a0c,chen_w,Chen Wei,Engineering,2025-01-10T08:16:00,8,login,103.5.95.173,Tokyo,Japan,35.6762,139.6503,e60fd493,True,editor,1,0,1,0,none,LOW
6847d8fa,kim_j,Kim Junho,Sales,2025-01-10T08:19:00,8,login,103.5.149.94,Tokyo,Japan,35.6762,139.6503,44edebe2,True,viewer,0,0,1,0,none,LOW
c7cd6957,admin45,Admin User 45,IT Operations,2025-01-10T08:58:00,8,login,103.5.199.205,Tokyo,Japan,35.6762,139.6503,cf938fba,True,editor,1,0,1,0,none,LOW
1ed8d538,kim_j,Kim Junho,Sales,2025-01-10T10:05:00,10,login,103.5.192.107,Tokyo,Japan,35.6762,139.6503,44edebe2,True,editor,1,0,1,0,none,LOW
16aff855,kim_j,Kim Junho,Sales,2025-01-10T10:12:00,10,login,103.5.136.129,Tokyo,Japan,35.6762,139.6503,f2449edb,True,editor,1,0,1,0,none,LOW
cfd8e70d,yamada_r,Yamada Riko,HR,2025-01-10T10:16:00,10,login,103.5.192.223,Tokyo,Japan,35.6762,139.6503,22081100,True,editor,1,0,1,0,none,LOW
bdd6c698,admin45,Admin User 45,IT Operations,2025-01-10T11:38:00,11,login,103.5.163.49,Tokyo,Japan,35.6762,139.6503,cf938fba,True,viewer,0,0,1,0,none,LOW
f308d9ca,suzuki_t,Suzuki Takeshi,Engineering,2025-01-10T11:55:00,11,login,103.5.24.203,Tokyo,Japan,35.6762,139.6503,9328b483,True,editor,1,0,1,0,none,LOW
bee15e37,ito_k,Ito Kenji,Finance,2025-01-10T11:56:00,11,login,119.2.117.95,Nagoya,Japan,35.1815,136.9066,2dbb2a65,True,editor,1,0,1,0,none,LOW
8b016a64,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-10T12:12:00,12,login,103.5.28.61,Tokyo,Japan,35.6762,139.6503,2bbe1681,True,editor,1,0,1,0,none,LOW
42ba1e0a,nakamura_a,Nakamura Aoi,DevOps,2025-01-10T13:13:00,13,login,103.5.244.61,Tokyo,Japan,35.6762,139.6503,af76cb5a,True,editor,1,0,1,0,none,LOW
7c5686b8,yamada_r,Yamada Riko,HR,2025-01-10T13:51:00,13,login,103.5.247.20,Tokyo,Japan,35.6762,139.6503,1641d4b1,True,editor,1,0,1,0,none,LOW
4131b9dd,park_s,Park Soyeon,Marketing,2025-01-10T15:01:00,15,login,103.5.166.17,Tokyo,Japan,35.6762,139.6503,e8096f19,True,viewer,0,0,1,0,none,LOW
28f73be2,nakamura_a,Nakamura Aoi,DevOps,2025-01-10T15:39:00,15,login,103.5.9.177,Tokyo,Japan,35.6762,139.6503,af76cb5a,True,editor,1,0,1,0,none,LOW
71c43f32,ito_k,Ito Kenji,Finance,2025-01-10T15:58:00,15,login,119.2.30.36,Nagoya,Japan,35.1815,136.9066,00aec655,True,editor,1,0,1,0,none,LOW
39d525d3,nakamura_a,Nakamura Aoi,DevOps,2025-01-10T16:26:00,16,login,103.5.168.26,Tokyo,Japan,35.6762,139.6503,16b13f0b,True,editor,1,0,1,0,none,LOW
53d120d4,admin45,Admin User 45,IT Operations,2025-01-10T17:16:00,17,login,103.5.232.161,Tokyo,Japan,35.6762,139.6503,71edf8be,True,viewer,0,0,1,0,none,LOW
5f60baaa,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-10T17:19:00,17,login,103.5.117.217,Tokyo,Japan,35.6762,139.6503,2bbe1681,True,editor,1,0,1,0,none,LOW
c8da2a67,sato_m,Sato Miyuki,Finance,2025-01-10T17:22:00,17,login,126.1.6.251,Osaka,Japan,34.6937,135.5023,a9e93c52,True,editor,1,0,1,0,none,LOW
8ec2025b,chen_w,Chen Wei,Engineering,2025-01-10T18:16:00,18,login,103.5.28.173,Tokyo,Japan,35.6762,139.6503,1dc11660,True,editor,1,0,1,0,none,LOW
49bab359,sato_m,Sato Miyuki,Finance,2025-01-10T18:25:00,18,login,126.1.145.222,Osaka,Japan,34.6937,135.5023,a9e93c52,True,viewer,0,0,1,0,none,LOW
936a8870,sato_m,Sato Miyuki,Finance,2025-01-11T01:00:00,1,login,78.32.213.196,London,UK,51.5074,-0.1278,e4ba0952,False,manager,2,0,1,0,new_country_login,MEDIUM
047ca005,kim_j,Kim Junho,Sales,2025-01-11T02:00:00,2,login,103.5.191.17,Tokyo,Japan,35.6762,139.6503,f2449edb,True,viewer,0,0,1,1,password_reset_flood,MEDIUM
66338b92,kim_j,Kim Junho,Sales,2025-01-11T02:15:00,2,login,103.5.115.200,Tokyo,Japan,35.6762,139.6503,44edebe2,True,viewer,0,0,1,1,password_reset_flood,MEDIUM
1d5a3d30,kim_j,Kim Junho,Sales,2025-01-11T02:30:00,2,login,103.5.132.152,Tokyo,Japan,35.6762,139.6503,44edebe2,True,viewer,0,0,1,1,password_reset_flood,MEDIUM
ba34a3fd,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-11T08:30:00,8,login,103.5.165.164,Tokyo,Japan,35.6762,139.6503,4d915325,True,viewer,0,0,1,0,none,LOW
a8d54505,suzuki_t,Suzuki Takeshi,Engineering,2025-01-11T08:30:00,8,login,103.5.176.28,Tokyo,Japan,35.6762,139.6503,9328b483,True,editor,1,0,1,0,none,LOW
a7c72049,sato_m,Sato Miyuki,Finance,2025-01-11T08:50:00,8,login,126.1.254.33,Osaka,Japan,34.6937,135.5023,a9e93c52,True,viewer,0,0,1,0,none,LOW
fc12f780,ito_k,Ito Kenji,Finance,2025-01-11T09:05:00,9,login,119.2.191.190,Nagoya,Japan,35.1815,136.9066,00aec655,True,viewer,0,0,1,0,none,LOW
5f36e1bf,chen_w,Chen Wei,Engineering,2025-01-11T09:08:00,9,login,103.5.98.153,Tokyo,Japan,35.6762,139.6503,1dc11660,True,editor,1,0,1,0,none,LOW
bfe33e21,ito_k,Ito Kenji,Finance,2025-01-11T09:20:00,9,login,119.2.171.66,Nagoya,Japan,35.1815,136.9066,00aec655,True,editor,1,0,1,0,none,LOW
66b0a3a7,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-11T09:43:00,9,login,103.5.16.102,Tokyo,Japan,35.6762,139.6503,2bbe1681,True,editor,1,0,1,0,none,LOW
d354fd14,park_s,Park Soyeon,Marketing,2025-01-11T09:54:00,9,login,103.5.116.228,Tokyo,Japan,35.6762,139.6503,bb3b46ec,True,editor,1,0,1,0,none,LOW
76eea534,admin45,Admin User 45,IT Operations,2025-01-11T10:08:00,10,login,103.5.29.170,Tokyo,Japan,35.6762,139.6503,cf938fba,True,viewer,0,0,1,0,none,LOW
b5e55701,kim_j,Kim Junho,Sales,2025-01-11T10:16:00,10,login,103.5.190.108,Tokyo,Japan,35.6762,139.6503,f2449edb,True,viewer,0,0,1,0,none,LOW
49fda337,nakamura_a,Nakamura Aoi,DevOps,2025-01-11T10:35:00,10,login,103.5.172.32,Tokyo,Japan,35.6762,139.6503,16b13f0b,True,editor,1,0,1,0,none,LOW
179c83fb,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-11T10:45:00,10,login,77.88.153.249,Moscow,Russia,55.7558,37.6173,dea72b2e,False,admin,3,0,1,0,impossible_travel,HIGH
d9535a05,admin45,Admin User 45,IT Operations,2025-01-11T10:50:00,10,login,103.5.220.252,Tokyo,Japan,35.6762,139.6503,71edf8be,True,editor,1,0,1,0,none,LOW
5377edf9,park_s,Park Soyeon,Marketing,2025-01-11T11:26:00,11,login,103.5.103.107,Tokyo,Japan,35.6762,139.6503,e8096f19,True,editor,1,0,1,0,none,LOW
7e06862f,admin45,Admin User 45,IT Operations,2025-01-11T11:37:00,11,login,103.5.85.199,Tokyo,Japan,35.6762,139.6503,71edf8be,True,viewer,0,0,1,0,none,LOW
6bf9bd45,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-11T12:12:00,12,login,103.5.24.170,Tokyo,Japan,35.6762,139.6503,4d915325,True,editor,1,0,1,0,none,LOW
24189aae,park_s,Park Soyeon,Marketing,2025-01-11T12:29:00,12,login,103.5.204.180,Tokyo,Japan,35.6762,139.6503,e8096f19,True,viewer,0,0,1,0,none,LOW
344f23db,ito_k,Ito Kenji,Finance,2025-01-11T13:09:00,13,login,119.2.24.213,Nagoya,Japan,35.1815,136.9066,00aec655,True,viewer,0,0,1,0,none,LOW
87e33620,nakamura_a,Nakamura Aoi,DevOps,2025-01-11T14:22:00,14,login,103.5.248.74,Tokyo,Japan,35.6762,139.6503,af76cb5a,True,viewer,0,0,1,0,none,LOW
70a9fe05,chen_w,Chen Wei,Engineering,2025-01-11T15:04:00,15,login,103.5.156.38,Tokyo,Japan,35.6762,139.6503,e60fd493,True,editor,1,0,1,0,none,LOW
67977322,yamada_r,Yamada Riko,HR,2025-01-11T15:32:00,15,login,103.5.187.201,Tokyo,Japan,35.6762,139.6503,1641d4b1,True,viewer,0,0,1,0,none,LOW
32b46b3e,yamada_r,Yamada Riko,HR,2025-01-11T17:00:00,17,login,103.5.118.165,Tokyo,Japan,35.6762,139.6503,22081100,True,super_admin,4,0,1,0,privilege_escalation,HIGH
a8bc9477,admin45,Admin User 45,IT Operations,2025-01-11T22:00:00,22,login,103.5.222.7,Tokyo,Japan,35.6762,139.6503,a204a6d2,False,admin,3,1,0,0,mfa_brute_force,MEDIUM
308f9a5f,admin45,Admin User 45,IT Operations,2025-01-11T22:02:00,22,login,103.5.34.4,Tokyo,Japan,35.6762,139.6503,879cd3c8,False,admin,3,2,0,0,mfa_brute_force,MEDIUM
1101ec69,admin45,Admin User 45,IT Operations,2025-01-11T22:04:00,22,login,103.5.92.203,Tokyo,Japan,35.6762,139.6503,b40d7b9c,False,admin,3,3,0,0,mfa_brute_force,HIGH
5238d179,admin45,Admin User 45,IT Operations,2025-01-11T22:06:00,22,login,103.5.202.61,Tokyo,Japan,35.6762,139.6503,460e4501,False,admin,3,4,0,0,mfa_brute_force,HIGH
68c34a68,admin45,Admin User 45,IT Operations,2025-01-11T22:08:00,22,login,103.5.151.83,Tokyo,Japan,35.6762,139.6503,7df8d1ec,False,admin,3,5,0,0,mfa_brute_force,HIGH
0519cb8c,chen_w,Chen Wei,Engineering,2025-01-12T08:27:00,8,login,103.5.236.20,Tokyo,Japan,35.6762,139.6503,e60fd493,True,editor,1,0,1,0,none,LOW
70868eef,suzuki_t,Suzuki Takeshi,Engineering,2025-01-12T08:31:00,8,login,103.5.34.98,Tokyo,Japan,35.6762,139.6503,9328b483,True,viewer,0,0,1,0,none,LOW
4fb4a0aa,kim_j,Kim Junho,Sales,2025-01-12T08:43:00,8,login,103.5.114.170,Tokyo,Japan,35.6762,139.6503,f2449edb,True,editor,1,0,1,0,none,LOW
3bf1ea33,park_s,Park Soyeon,Marketing,2025-01-12T10:51:00,10,login,103.5.23.112,Tokyo,Japan,35.6762,139.6503,e8096f19,True,editor,1,0,1,0,none,LOW
52fdbbd0,sato_m,Sato Miyuki,Finance,2025-01-12T10:55:00,10,login,126.1.18.37,Osaka,Japan,34.6937,135.5023,07614c6e,True,editor,1,0,1,0,none,LOW
98f7c08a,ito_k,Ito Kenji,Finance,2025-01-12T11:27:00,11,login,119.2.102.223,Nagoya,Japan,35.1815,136.9066,00aec655,True,viewer,0,0,1,0,none,LOW
9154d94b,chen_w,Chen Wei,Engineering,2025-01-12T11:32:00,11,login,103.5.102.221,Tokyo,Japan,35.6762,139.6503,1dc11660,True,viewer,0,0,1,0,none,LOW
d80b617b,yamada_r,Yamada Riko,HR,2025-01-12T11:49:00,11,login,103.5.75.84,Tokyo,Japan,35.6762,139.6503,1641d4b1,True,editor,1,0,1,0,none,LOW
50849ff8,park_s,Park Soyeon,Marketing,2025-01-12T12:07:00,12,login,103.5.248.84,Tokyo,Japan,35.6762,139.6503,e8096f19,True,viewer,0,0,1,0,none,LOW
0cc505af,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-12T12:22:00,12,login,103.5.40.169,Tokyo,Japan,35.6762,139.6503,4d915325,True,viewer,0,0,1,0,none,LOW
1597ba01,sato_m,Sato Miyuki,Finance,2025-01-12T12:44:00,12,login,126.1.90.2,Osaka,Japan,34.6937,135.5023,a9e93c52,True,editor,1,0,1,0,none,LOW
496978e3,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-12T13:07:00,13,login,103.5.207.110,Tokyo,Japan,35.6762,139.6503,2bbe1681,True,viewer,0,0,1,0,none,LOW
33e55903,nakamura_a,Nakamura Aoi,DevOps,2025-01-12T13:14:00,13,login,103.5.20.131,Tokyo,Japan,35.6762,139.6503,af76cb5a,True,viewer,0,0,1,0,none,LOW
2ab0a002,chen_w,Chen Wei,Engineering,2025-01-12T13:36:00,13,login,103.5.182.164,Tokyo,Japan,35.6762,139.6503,1dc11660,True,editor,1,0,1,0,none,LOW
88ab8aff,admin45,Admin User 45,IT Operations,2025-01-12T13:49:00,13,login,103.5.40.41,Tokyo,Japan,35.6762,139.6503,71edf8be,True,viewer,0,0,1,0,none,LOW
8914d3d1,kim_j,Kim Junho,Sales,2025-01-12T14:31:00,14,login,103.5.70.56,Tokyo,Japan,35.6762,139.6503,44edebe2,True,editor,1,0,1,0,none,LOW
5af0a117,yamada_r,Yamada Riko,HR,2025-01-12T14:38:00,14,login,103.5.53.78,Tokyo,Japan,35.6762,139.6503,1641d4b1,True,viewer,0,0,1,0,none,LOW
a1606b15,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-12T15:14:00,15,login,103.5.217.143,Tokyo,Japan,35.6762,139.6503,4d915325,True,editor,1,0,1,0,none,LOW
9521ccff,admin45,Admin User 45,IT Operations,2025-01-12T15:21:00,15,login,103.5.80.185,Tokyo,Japan,35.6762,139.6503,71edf8be,True,editor,1,0,1,0,none,LOW
46da1a3b,kim_j,Kim Junho,Sales,2025-01-12T16:07:00,16,login,103.5.29.73,Tokyo,Japan,35.6762,139.6503,44edebe2,True,editor,1,0,1,0,none,LOW
76b06c49,sato_m,Sato Miyuki,Finance,2025-01-12T17:39:00,17,login,126.1.8.47,Osaka,Japan,34.6937,135.5023,07614c6e,True,editor,1,0,1,0,none,LOW
72cd1da9,admin45,Admin User 45,IT Operations,2025-01-12T18:01:00,18,login,103.5.97.108,Tokyo,Japan,35.6762,139.6503,71edf8be,True,viewer,0,0,1,0,none,LOW
ab5fe60f,nakamura_a,Nakamura Aoi,DevOps,2025-01-12T18:07:00,18,login,103.5.90.187,Tokyo,Japan,35.6762,139.6503,16b13f0b,True,editor,1,0,1,0,none,LOW
da49a0ba,yamada_r,Yamada Riko,HR,2025-01-12T18:37:00,18,login,103.5.12.57,Tokyo,Japan,35.6762,139.6503,22081100,True,editor,1,0,1,0,none,LOW
ddded3d7,admin45,Admin User 45,IT Operations,2025-01-13T08:03:00,8,login,103.5.20.166,Tokyo,Japan,35.6762,139.6503,cf938fba,True,editor,1,0,1,0,none,LOW
b31056dd,kim_j,Kim Junho,Sales,2025-01-13T08:28:00,8,login,103.5.155.122,Tokyo,Japan,35.6762,139.6503,f2449edb,True,editor,1,0,1,0,none,LOW
361c850b,yamada_r,Yamada Riko,HR,2025-01-13T08:50:00,8,login,103.5.85.25,Tokyo,Japan,35.6762,139.6503,22081100,True,viewer,0,0,1,0,none,LOW
